season,date,team1,team2,result,score1,score2,home_away
2017,2017-10-29,SEA,HOU,W,41,38,Home
2017,2017-10-29,TB,CAR,L,3,17,Home
2017,2017-10-29,WAS,DAL,L,19,33,Home
2017,2017-10-30,KC,DEN,W,29,19,Home
2017,2017-11-02,NYJ,BUF,W,34,21,Home
2017,2017-11-05,CAR,ATL,W,20,17,Home
2017,2017-11-05,DAL,KC,W,28,17,Home
2017,2017-11-05,HOU,IND,L,14,20,Home
2017,2017-11-05,JAX,CIN,W,23,7,Home
2017,2017-11-05,MIA,LV,L,24,27,Home
2017,2017-11-05,NO,TB,W,30,10,Home
2017,2017-11-05,NYG,LAR,L,17,51,Home
2017,2017-11-05,PHI,DEN,W,51,23,Home
2017,2017-11-05,SEA,WAS,L,14,17,Home
2017,2017-11-05,SF,ARI,L,10,20,Home
2017,2017-11-05,TEN,BAL,W,23,20,Home
2017,2017-11-06,GB,DET,L,17,30,Home
2017,2017-11-09,ARI,SEA,L,16,22,Home
2017,2017-11-12,ATL,DAL,W,27,7,Home
2017,2017-11-12,BUF,NO,L,10,47,Home
2017,2017-11-12,CHI,GB,L,16,23,Home
2017,2017-11-12,DEN,NE,L,16,41,Home
2017,2017-11-12,DET,CLE,W,38,24,Home
2017,2017-11-12,IND,PIT,L,17,20,Home
2017,2017-11-12,JAX,LAC,W,20,17,Home
2017,2017-11-12,LAR,HOU,W,33,7,Home
2017,2017-11-12,SF,NYG,W,31,21,Home
2017,2017-11-12,TB,NYJ,W,15,10,Home
2017,2017-11-12,TEN,CIN,W,24,20,Home
2017,2017-11-12,WAS,MIN,L,30,38,Home
2017,2017-11-13,CAR,MIA,W,45,21,Home
2017,2017-11-16,PIT,TEN,W,40,17,Home
2017,2017-11-19,CHI,DET,L,24,27,Home
2017,2017-11-19,CLE,JAX,L,7,19,Home
2017,2017-11-19,DAL,PHI,L,9,37,Home
2017,2017-11-19,DEN,CIN,L,17,20,Home
2017,2017-11-19,GB,BAL,L,0,23,Home
2017,2017-11-19,HOU,ARI,W,31,21,Home
2017,2017-11-19,LAC,BUF,W,54,24,Home
2017,2017-11-19,LV,NE,L,8,33,Home
2017,2017-11-19,MIA,TB,L,20,30,Home
2017,2017-11-19,MIN,LAR,W,24,7,Home
2017,2017-11-19,NO,WAS,W,34,31,Home
2017,2017-11-19,NYG,KC,W,12,9,Home
2017,2017-11-20,SEA,ATL,L,31,34,Home
2017,2017-11-23,DAL,LAC,L,6,28,Home
2017,2017-11-23,DET,MIN,L,23,30,Home
2017,2017-11-23,WAS,NYG,W,20,10,Home
2017,2017-11-26,ARI,JAX,W,27,24,Home
2017,2017-11-26,ATL,TB,W,34,20,Home
2017,2017-11-26,CIN,CLE,W,30,16,Home
2017,2017-11-26,IND,TEN,L,16,20,Home
2017,2017-11-26,KC,BUF,L,10,16,Home
2017,2017-11-26,LAR,NO,W,26,20,Home
2017,2017-11-26,LV,DEN,W,21,14,Home
2017,2017-11-26,NE,MIA,W,35,17,Home
2017,2017-11-26,NYJ,CAR,L,27,35,Home
2017,2017-11-26,PHI,CHI,W,31,3,Home
2017,2017-11-26,PIT,GB,W,31,28,Home
2017,2017-11-26,SF,SEA,L,13,24,Home
2017,2017-11-27,BAL,HOU,W,23,16,Home
2017,2017-11-30,DAL,WAS,W,38,14,Home
2017,2017-12-03,ARI,LAR,L,16,32,Home
2017,2017-12-03,ATL,MIN,L,9,14,Home
2017,2017-12-03,BAL,DET,W,44,20,Home
2017,2017-12-03,BUF,NE,L,3,23,Home
2017,2017-12-03,CHI,SF,L,14,15,Home
2017,2017-12-03,GB,TB,W,26,20,Home
2017,2017-12-03,JAX,IND,W,30,10,Home
2017,2017-12-03,LAC,CLE,W,19,10,Home
2017,2017-12-03,LV,NYG,W,24,17,Home
2017,2017-12-03,MIA,DEN,W,35,9,Home
2017,2017-12-03,NO,CAR,W,31,21,Home
2017,2017-12-03,NYJ,KC,W,38,31,Home
2017,2017-12-03,SEA,PHI,W,24,10,Home
2017,2017-12-03,TEN,HOU,W,24,13,Home
2017,2017-12-04,CIN,PIT,L,20,23,Home
2017,2017-12-07,ATL,NO,W,20,17,Home
2017,2017-12-10,ARI,TEN,W,12,7,Home
2017,2017-12-10,BUF,IND,W,13,7,Home
2017,2017-12-10,CAR,MIN,W,31,24,Home
2017,2017-12-10,CIN,CHI,L,7,33,Home
2017,2017-12-10,CLE,GB,L,21,27,Home
2017,2017-12-10,DEN,NYJ,W,23,0,Home
2017,2017-12-10,HOU,SF,L,16,26,Home
2017,2017-12-10,JAX,SEA,W,30,24,Home
2017,2017-12-10,KC,LV,W,26,15,Home
2017,2017-12-10,LAC,WAS,W,30,13,Home
2017,2017-12-10,LAR,PHI,L,35,43,Home
2017,2017-12-10,NYG,DAL,L,10,30,Home
2017,2017-12-10,PIT,BAL,W,39,38,Home
2017,2017-12-10,TB,DET,L,21,24,Home
2017,2017-12-11,MIA,NE,W,27,20,Home
2017,2017-12-14,IND,DEN,L,13,25,Home
2017,2017-12-16,DET,CHI,W,20,10,Home
2017,2017-12-16,KC,LAC,W,30,13,Home
2017,2017-12-17,BUF,MIA,W,24,16,Home
2017,2017-12-17,CAR,GB,W,31,24,Home
2017,2017-12-17,CLE,BAL,L,10,27,Home
2017,2017-12-17,JAX,HOU,W,45,7,Home
2017,2017-12-17,LV,DAL,L,17,20,Home
2017,2017-12-17,MIN,CIN,W,34,7,Home
2017,2017-12-17,NO,NYJ,W,31,19,Home
2017,2017-12-17,NYG,PHI,L,29,34,Home
2017,2017-12-17,PIT,NE,L,24,27,Home
2017,2017-12-17,SEA,LAR,L,7,42,Home
2017,2017-12-17,SF,TEN,W,25,23,Home
2017,2017-12-17,WAS,ARI,W,20,15,Home
2017,2017-12-18,TB,ATL,L,21,24,Home
2017,2017-12-23,BAL,IND,W,23,16,Home
2017,2017-12-23,GB,MIN,L,0,16,Home
2017,2017-12-24,ARI,NYG,W,23,0,Home
2017,2017-12-24,CAR,TB,W,22,19,Home
2017,2017-12-24,CHI,CLE,W,20,3,Home
2017,2017-12-24,CIN,DET,W,26,17,Home
2017,2017-12-24,DAL,SEA,L,12,21,Home
2017,2017-12-24,KC,MIA,W,29,13,Home
2017,2017-12-24,NE,BUF,W,37,16,Home
2017,2017-12-24,NO,ATL,W,23,13,Home
2017,2017-12-24,NYJ,LAC,L,7,14,Home
2017,2017-12-24,SF,JAX,W,44,33,Home
2017,2017-12-24,TEN,LAR,L,23,27,Home
2017,2017-12-24,WAS,DEN,W,27,11,Home
2017,2017-12-25,HOU,PIT,L,6,34,Home
2017,2017-12-25,PHI,LV,W,19,10,Home
2017,2017-12-31,ATL,CAR,W,22,10,Home
2017,2017-12-31,BAL,CIN,L,27,31,Home
2017,2017-12-31,DEN,KC,L,24,27,Home
2017,2017-12-31,DET,GB,W,35,11,Home
2017,2017-12-31,IND,HOU,W,22,13,Home
2017,2017-12-31,LAC,LV,W,30,10,Home
2017,2017-12-31,LAR,SF,L,13,34,Home
2017,2017-12-31,MIA,BUF,L,16,22,Home
2017,2017-12-31,MIN,CHI,W,23,10,Home
2017,2017-12-31,NE,NYJ,W,26,6,Home
2017,2017-12-31,NYG,WAS,W,18,10,Home
2017,2017-12-31,PHI,DAL,L,0,6,Home
2017,2017-12-31,PIT,CLE,W,28,24,Home
2017,2017-12-31,SEA,ARI,L,24,26,Home
2017,2017-12-31,TB,NO,W,31,24,Home
2017,2017-12-31,TEN,JAX,W,15,10,Home
2018,2018-09-06,PHI,ATL,W,18,12,Home
2018,2018-09-09,ARI,WAS,L,6,24,Home
2018,2018-09-09,BAL,BUF,W,47,3,Home
2018,2018-09-09,CAR,DAL,W,16,8,Home
2018,2018-09-09,CLE,PIT,T,21,21,Home
2018,2018-09-09,DEN,SEA,W,27,24,Home
2018,2018-09-09,GB,CHI,W,24,23,Home
2018,2018-09-09,IND,CIN,L,23,34,Home
2018,2018-09-09,LAC,KC,L,28,38,Home
2018,2018-09-09,MIA,TEN,W,27,20,Home
2018,2018-09-09,MIN,SF,W,24,16,Home
2018,2018-09-09,NE,HOU,W,27,20,Home
2018,2018-09-09,NO,TB,L,40,48,Home
2018,2018-09-09,NYG,JAX,L,15,20,Home
2018,2018-09-10,DET,NYJ,L,17,48,Home
2018,2018-09-10,LV,LAR,L,13,33,Home
2018,2018-09-13,CIN,BAL,W,34,23,Home
2018,2018-09-16,ATL,CAR,W,31,24,Home
2018,2018-09-16,BUF,LAC,L,20,31,Home
2018,2018-09-16,DAL,NYG,W,20,13,Home
2018,2018-09-16,DEN,LV,W,20,19,Home
2018,2018-09-16,GB,MIN,T,29,29,Home
2018,2018-09-16,JAX,NE,W,31,20,Home
2018,2018-09-16,LAR,ARI,W,34,0,Home
2018,2018-09-16,NO,CLE,W,21,18,Home
2018,2018-09-16,NYJ,MIA,L,12,20,Home
2018,2018-09-16,PIT,KC,L,37,42,Home
2018,2018-09-16,SF,DET,W,30,27,Home
2018,2018-09-16,TB,PHI,W,27,21,Home
2018,2018-09-16,TEN,HOU,W,20,17,Home
2018,2018-09-16,WAS,IND,L,9,21,Home
2018,2018-09-17,CHI,SEA,W,24,17,Home
2018,2018-09-20,CLE,NYJ,W,21,17,Home
2018,2018-09-23,ARI,CHI,L,14,16,Home
2018,2018-09-23,ATL,NO,L,37,43,Home
2018,2018-09-23,BAL,DEN,W,27,14,Home
2018,2018-09-23,CAR,CIN,W,31,21,Home
2018,2018-09-23,DET,NE,W,26,10,Home
2018,2018-09-23,HOU,NYG,L,22,27,Home
2018,2018-09-23,JAX,TEN,L,6,9,Home
2018,2018-09-23,KC,SF,W,38,27,Home
2018,2018-09-23,LAR,LAC,W,35,23,Home
2018,2018-09-23,MIA,LV,W,28,20,Home
2018,2018-09-23,MIN,BUF,L,6,27,Home
2018,2018-09-23,PHI,IND,W,20,16,Home
2018,2018-09-23,SEA,DAL,W,24,13,Home
2018,2018-09-23,WAS,GB,W,31,17,Home
2018,2018-09-24,TB,PIT,L,27,30,Home
2018,2018-09-27,LAR,MIN,W,38,31,Home
2018,2018-09-30,ARI,SEA,L,17,20,Home
2018,2018-09-30,ATL,CIN,L,36,37,Home
2018,2018-09-30,CHI,TB,W,48,10,Home
2018,2018-09-30,DAL,DET,W,26,24,Home
2018,2018-09-30,GB,BUF,W,22,0,Home
2018,2018-09-30,IND,HOU,L,34,37,Home
2018,2018-09-30,JAX,NYJ,W,31,12,Home
2018,2018-09-30,LAC,SF,W,29,27,Home
2018,2018-09-30,LV,CLE,W,45,42,Home
2018,2018-09-30,NE,MIA,W,38,7,Home
2018,2018-09-30,NYG,NO,L,18,33,Home
2018,2018-09-30,PIT,BAL,L,14,26,Home
2018,2018-09-30,TEN,PHI,W,26,23,Home
2018,2018-10-01,DEN,KC,L,23,27,Home
2018,2018-10-04,NE,IND,W,38,24,Home
2018,2018-10-07,BUF,TEN,W,13,12,Home
2018,2018-10-07,CAR,NYG,W,33,31,Home
2018,2018-10-07,CIN,MIA,W,27,17,Home
2018,2018-10-07,CLE,BAL,W,12,9,Home
2018,2018-10-07,DET,GB,W,31,23,Home
2018,2018-10-07,HOU,DAL,W,19,16,Home
2018,2018-10-07,KC,JAX,W,30,14,Home
2018,2018-10-07,LAC,LV,W,26,10,Home
2018,2018-10-07,NYJ,DEN,W,34,16,Home
2018,2018-10-07,PHI,MIN,L,21,23,Home
2018,2018-10-07,PIT,ATL,W,41,17,Home
2018,2018-10-07,SEA,LAR,L,31,33,Home
2018,2018-10-07,SF,ARI,L,18,28,Home
2018,2018-10-08,NO,WAS,W,43,19,Home
2018,2018-10-11,NYG,PHI,L,13,34,Home
2018,2018-10-14,ATL,TB,W,34,29,Home
2018,2018-10-14,CIN,PIT,L,21,28,Home
2018,2018-10-14,CLE,LAC,L,14,38,Home
2018,2018-10-14,DAL,JAX,W,40,7,Home
2018,2018-10-14,DEN,LAR,L,20,23,Home
2018,2018-10-14,HOU,BUF,W,20,13,Home
2018,2018-10-14,LV,SEA,L,3,27,Home
2018,2018-10-14,MIA,CHI,W,31,28,Home
2018,2018-10-14,MIN,ARI,W,27,17,Home
2018,2018-10-14,NE,KC,W,43,40,Home
2018,2018-10-14,NYJ,IND,W,42,34,Home
2018,2018-10-14,TEN,BAL,L,0,21,Home
2018,2018-10-14,WAS,CAR,W,23,17,Home
2018,2018-10-15,GB,SF,W,33,30,Home
2018,2018-10-18,ARI,DEN,L,10,45,Home
2018,2018-10-21,BAL,NO,L,23,24,Home
2018,2018-10-21,CHI,NE,L,31,38,Home
2018,2018-10-21,IND,BUF,W,37,5,Home
2018,2018-10-21,JAX,HOU,L,7,20,Home
2018,2018-10-21,KC,CIN,W,45,10,Home
2018,2018-10-21,LAC,TEN,W,20,19,Home
2018,2018-10-21,MIA,DET,L,21,32,Home
2018,2018-10-21,NYJ,MIN,L,17,37,Home
2018,2018-10-21,PHI,CAR,L,17,21,Home
2018,2018-10-21,SF,LAR,L,10,39,Home
2018,2018-10-21,TB,CLE,W,26,23,Home
2018,2018-10-21,WAS,DAL,W,20,17,Home
2018,2018-10-22,ATL,NYG,W,23,20,Home
2018,2018-10-25,HOU,MIA,W,42,23,Home
2018,2018-10-28,ARI,SF,W,18,15,Home
2018,2018-10-28,CAR,BAL,W,36,21,Home
2018,2018-10-28,CHI,NYJ,W,24,10,Home
2018,2018-10-28,CIN,TB,W,37,34,Home
2018,2018-10-28,DET,SEA,L,14,28,Home
2018,2018-10-28,JAX,PHI,L,18,24,Home
2018,2018-10-28,KC,DEN,W,30,23,Home
2018,2018-10-28,LAR,GB,W,29,27,Home
2018,2018-10-28,LV,IND,L,28,42,Home
2018,2018-10-28,MIN,NO,L,20,30,Home
2018,2018-10-28,NYG,WAS,L,13,20,Home
2018,2018-10-28,PIT,CLE,W,33,18,Home
2018,2018-10-29,BUF,NE,L,6,25,Home
2018,2018-11-01,SF,LV,W,34,3,Home
2018,2018-11-04,BAL,PIT,L,16,23,Home
2018,2018-11-04,BUF,CHI,L,9,41,Home
2018,2018-11-04,CAR,TB,W,42,28,Home
2018,2018-11-04,CLE,KC,L,21,37,Home
2018,2018-11-04,DEN,HOU,L,17,19,Home
2018,2018-11-04,MIA,NYJ,W,13,6,Home
2018,2018-11-04,MIN,DET,W,24,9,Home
2018,2018-11-04,NE,GB,W,31,17,Home
2018,2018-11-04,NO,LAR,W,45,35,Home
2018,2018-11-04,SEA,LAC,L,17,25,Home
2018,2018-11-04,WAS,ATL,L,14,38,Home
2018,2018-11-05,DAL,TEN,L,14,28,Home
2018,2018-11-08,PIT,CAR,W,52,21,Home
2018,2018-11-11,CHI,DET,W,34,22,Home
2018,2018-11-11,CIN,NO,L,14,51,Home
2018,2018-11-11,CLE,ATL,W,28,16,Home
2018,2018-11-11,GB,MIA,W,31,12,Home
2018,2018-11-11,IND,JAX,W,29,26,Home
2018,2018-11-11,KC,ARI,W,26,14,Home
2018,2018-11-11,LAR,SEA,W,36,31,Home
2018,2018-11-11,LV,LAC,L,6,20,Home
2018,2018-11-11,NYJ,BUF,L,10,41,Home
2018,2018-11-11,PHI,DAL,L,20,27,Home
2018,2018-11-11,TB,WAS,L,3,16,Home
2018,2018-11-11,TEN,NE,W,34,10,Home
2018,2018-11-12,SF,NYG,L,23,27,Home
2018,2018-11-15,SEA,GB,W,27,24,Home
2018,2018-11-18,ARI,LV,L,21,23,Home
2018,2018-11-18,ATL,DAL,L,19,22,Home
2018,2018-11-18,BAL,CIN,W,24,21,Home
2018,2018-11-18,CHI,MIN,W,25,20,Home
2018,2018-11-18,DET,CAR,W,20,19,Home
2018,2018-11-18,IND,TEN,W,38,10,Home
2018,2018-11-18,JAX,PIT,L,16,20,Home
2018,2018-11-18,LAC,DEN,L,22,23,Home
2018,2018-11-18,NO,PHI,W,48,7,Home
2018,2018-11-18,NYG,TB,W,38,35,Home
2018,2018-11-18,WAS,HOU,L,21,23,Home
2018,2018-11-19,LAR,KC,W,54,51,Home
2018,2018-11-22,DAL,WAS,W,31,23,Home
2018,2018-11-22,DET,CHI,L,16,23,Home
2018,2018-11-22,NO,ATL,W,31,17,Home
2018,2018-11-25,BAL,LV,W,34,17,Home
2018,2018-11-25,BUF,JAX,W,24,21,Home
2018,2018-11-25,CAR,SEA,L,27,30,Home
2018,2018-11-25,CIN,CLE,L,20,35,Home
2018,2018-11-25,DEN,PIT,W,24,17,Home
2018,2018-11-25,IND,MIA,W,27,24,Home
2018,2018-11-25,LAC,ARI,W,45,10,Home
2018,2018-11-25,MIN,GB,W,24,17,Home
2018,2018-11-25,NYJ,NE,L,13,27,Home
2018,2018-11-25,PHI,NYG,W,25,22,Home
2018,2018-11-25,TB,SF,W,27,9,Home
2018,2018-11-26,HOU,TEN,W,34,17,Home
2018,2018-11-29,DAL,NO,W,13,10,Home
2018,2018-12-02,ATL,BAL,L,16,26,Home
2018,2018-12-02,CIN,DEN,L,10,24,Home
2018,2018-12-02,DET,LAR,L,16,30,Home
2018,2018-12-02,GB,ARI,L,17,20,Home
2018,2018-12-02,HOU,CLE,W,29,13,Home
2018,2018-12-02,JAX,IND,W,6,0,Home
2018,2018-12-02,LV,KC,L,33,40,Home
2018,2018-12-02,MIA,BUF,W,21,17,Home
2018,2018-12-02,NE,MIN,W,24,10,Home
2018,2018-12-02,NYG,CHI,W,30,27,Home
2018,2018-12-02,PIT,LAC,L,30,33,Home
2018,2018-12-02,SEA,SF,W,43,16,Home
2018,2018-12-02,TB,CAR,W,24,17,Home
2018,2018-12-02,TEN,NYJ,W,26,22,Home
2018,2018-12-03,PHI,WAS,W,28,13,Home
2018,2018-12-06,TEN,JAX,W,30,9,Home
2018,2018-12-09,ARI,DET,L,3,17,Home
2018,2018-12-09,BUF,NYJ,L,23,27,Home
2018,2018-12-09,CHI,LAR,W,15,6,Home
2018,2018-12-09,CLE,CAR,W,26,20,Home
2018,2018-12-09,DAL,PHI,W,29,23,Home
2018,2018-12-09,GB,ATL,W,34,20,Home
2018,2018-12-09,HOU,IND,L,21,24,Home
2018,2018-12-09,KC,BAL,W,27,24,Home
2018,2018-12-09,LAC,CIN,W,26,21,Home
2018,2018-12-09,LV,PIT,W,24,21,Home
2018,2018-12-09,MIA,NE,W,34,33,Home
2018,2018-12-09,SF,DEN,W,20,14,Home
2018,2018-12-09,TB,NO,L,14,28,Home
2018,2018-12-09,WAS,NYG,L,16,40,Home
2018,2018-12-10,SEA,MIN,W,21,7,Home
2018,2018-12-13,KC,LAC,L,28,29,Home
2018,2018-12-15,DEN,CLE,L,16,17,Home
2018,2018-12-15,NYJ,HOU,L,22,29,Home
2018,2018-12-16,ATL,ARI,W,40,14,Home
2018,2018-12-16,BAL,TB,W,20,12,Home
2018,2018-12-16,BUF,DET,W,14,13,Home
2018,2018-12-16,CHI,GB,W,24,17,Home
2018,2018-12-16,CIN,LV,W,30,16,Home
2018,2018-12-16,IND,DAL,W,23,0,Home
2018,2018-12-16,JAX,WAS,L,13,16,Home
2018,2018-12-16,LAR,PHI,L,23,30,Home
2018,2018-12-16,MIN,MIA,W,41,17,Home
2018,2018-12-16,NYG,TEN,L,0,17,Home
2018,2018-12-16,PIT,NE,W,17,10,Home
2018,2018-12-16,SF,SEA,W,26,23,Home
2018,2018-12-17,CAR,NO,L,9,12,Home
2018,2018-12-22,LAC,BAL,L,10,22,Home
2018,2018-12-22,TEN,WAS,W,25,16,Home
2018,2018-12-23,ARI,LAR,L,9,31,Home
2018,2018-12-23,CAR,ATL,L,10,24,Home
2018,2018-12-23,CLE,CIN,W,26,18,Home
2018,2018-12-23,DAL,TB,W,27,20,Home
2018,2018-12-23,DET,MIN,L,9,27,Home
2018,2018-12-23,IND,NYG,W,28,27,Home
2018,2018-12-23,MIA,JAX,L,7,17,Home
2018,2018-12-23,NE,BUF,W,24,12,Home
2018,2018-12-23,NO,PIT,W,31,28,Home
2018,2018-12-23,NYJ,GB,L,38,44,Home
2018,2018-12-23,PHI,HOU,W,32,30,Home
2018,2018-12-23,SEA,KC,W,38,31,Home
2018,2018-12-23,SF,CHI,L,9,14,Home
2018,2018-12-24,LV,DEN,W,27,14,Home
2018,2018-12-30,BAL,CLE,W,26,24,Home
2018,2018-12-30,BUF,MIA,W,42,17,Home
